dateTime,blockNumber,timeStamp,hash,from,to,value,ActualValue,tokenName,tokenSymbol
2024-12-31 18:01:35,21524106,1735668095,0x7f0fc1adc9fc14c4ceb37d5cadd7d63dfbe035f16b2222879e5a032c69be04b2,0x2c89a2ee92b9870f55989b4132a58c0e85222d86,0xa9048585166f4f7c4589ade19567bb538035ed36,826125300000,826125.3,Aave Ethereum USDT,aEthUSDT
2024-12-31 18:01:35,21524106,1735668095,0x7f0fc1adc9fc14c4ceb37d5cadd7d63dfbe035f16b2222879e5a032c69be04b2,0x0000000000000000000000000000000000000000,0x2c89a2ee92b9870f55989b4132a58c0e85222d86,739526275384,7.39526275384e-07,Aave Ethereum WETH,aEthWETH
2024-12-31 18:01:35,21524106,1735668095,0x7f0fc1adc9fc14c4ceb37d5cadd7d63dfbe035f16b2222879e5a032c69be04b2,0xa9048585166f4f7c4589ade19567bb538035ed36,0x2c89a2ee92b9870f55989b4132a58c0e85222d86,245439756914324439194,245.43975691432445,Aave Ethereum WETH,aEthWETH
2024-12-31 18:01:35,21524106,1735668095,0x4a44c886aa5ee4eb3ac51a85cd78c97a40dd4ed1452cf60007b12179068710ee,0x2c89a2ee92b9870f55989b4132a58c0e85222d86,0x6aa7a8539543210563af6cf575cc5079b194d0c8,300000000000,300000.0,Aave Ethereum USDT,aEthUSDT
2024-12-31 18:01:35,21524106,1735668095,0x4a44c886aa5ee4eb3ac51a85cd78c97a40dd4ed1452cf60007b12179068710ee,0xad3b67bca8935cb510c8d18bd45f0b94f54a968f,0x2c89a2ee92b9870f55989b4132a58c0e85222d86,89239223031119245664,89.23922303111924,Aave Ethereum WETH,aEthWETH
2024-12-31 18:01:47,21524107,1735668107,0x81e4cb4afa31be140bf0c8a7cf0cb144511ab3c7d02c8c482475e4be2618e213,0x0000000000000000000000000000000000000000,0x2c89a2ee92b9870f55989b4132a58c0e85222d86,51849,0.051849,Aave Ethereum USDT,aEthUSDT
2024-12-31 18:01:47,21524107,1735668107,0x81e4cb4afa31be140bf0c8a7cf0cb144511ab3c7d02c8c482475e4be2618e213,0x2c89a2ee92b9870f55989b4132a58c0e85222d86,0x00000688768803bbd44095770895ad27ad6b0d95,50228418240,50228.41824,Aave Ethereum USDT,aEthUSDT
2024-12-31 18:01:47,21524107,1735668107,0x81e4cb4afa31be140bf0c8a7cf0cb144511ab3c7d02c8c482475e4be2618e213,0x0000000000000000000000000000000000000000,0x2c89a2ee92b9870f55989b4132a58c0e85222d86,3123691895169,3.123691895169e-06,Aave Ethereum WETH,aEthWETH
2024-12-31 18:01:47,21524107,1735668107,0x81e4cb4afa31be140bf0c8a7cf0cb144511ab3c7d02c8c482475e4be2618e213,0x00000688768803bbd44095770895ad27ad6b0d95,0x2c89a2ee92b9870f55989b4132a58c0e85222d86,14922195247690218936,14.922195247690215,Aave Ethereum WETH,aEthWETH
2024-12-31 18:02:35,21524111,1735668155,0xf229d5fd830adaf0c283506ff0db99b7972452340d3342b0c87c94944bc71349,0x0000000000000000000000000000000000000000,0x2c89a2ee92b9870f55989b4132a58c0e85222d86,201807,0.201807,Aave Ethereum USDT,aEthUSDT
