dateTime,blockNumber,timeStamp,hash,from,to,ActualValue,tokenName,tokenSymbol
2024-09-29 15:29:11,20857197,1727623751,0x491e35ff2070dc8fa422b63caa088fd89bff11e0c1ea532f2acad4f2722378b2,0xa8c1c98aaf99a5dfc907d61b892b2ad624901185,0x6c2a355929ee1262305e385ad49b84fe5f5a4777,182.29005693075368,Wrapped Ether,WETH
2024-09-29 15:29:11,20857197,1727623751,0xe65c704ebac8fc93ea8bc66b06e49a33eb8d3bc6e1b6580346ccd4e9256b2fae,0x6c2a355929ee1262305e385ad49b84fe5f5a4777,0xd5e74de4385ef0eb1bb4db05a6a504f04d92e79d,13775.423664,Tether USD,USDT
2024-09-29 15:29:11,20857197,1727623751,0x491e35ff2070dc8fa422b63caa088fd89bff11e0c1ea532f2acad4f2722378b2,0x6c2a355929ee1262305e385ad49b84fe5f5a4777,0xa8c1c98aaf99a5dfc907d61b892b2ad624901185,484909.344568,Tether USD,USDT
2024-09-29 15:29:11,20857197,1727623751,0x32c95f65f858033c60758fbf92cbb8031f783c984b705ddcc4640b8b7e1e953b,0x6c2a355929ee1262305e385ad49b84fe5f5a4777,0xd5e74de4385ef0eb1bb4db05a6a504f04d92e79d,238774.010184,Tether USD,USDT
2024-09-29 15:29:11,20857197,1727623751,0x32c95f65f858033c60758fbf92cbb8031f783c984b705ddcc4640b8b7e1e953b,0xd5e74de4385ef0eb1bb4db05a6a504f04d92e79d,0x6c2a355929ee1262305e385ad49b84fe5f5a4777,89.76137168237629,Wrapped Ether,WETH
2024-09-29 15:29:11,20857197,1727623751,0xe65c704ebac8fc93ea8bc66b06e49a33eb8d3bc6e1b6580346ccd4e9256b2fae,0xd5e74de4385ef0eb1bb4db05a6a504f04d92e79d,0x6c2a355929ee1262305e385ad49b84fe5f5a4777,5.178540673809743,Wrapped Ether,WETH
2024-09-29 15:29:23,20857198,1727623763,0x65479669df9aa3bbf3eafb79b4e0bd457b8d646550626b858f4e1e1d79b119d7,0x6c2a355929ee1262305e385ad49b84fe5f5a4777,0xd5e74de4385ef0eb1bb4db05a6a504f04d92e79d,89708.228745,Tether USD,USDT
2024-09-29 15:29:23,20857198,1727623763,0xab37c3cc18aaa2e276e0b0a3e016f169bd22a389343296d5564fc6fe027c2c2c,0x6c2a355929ee1262305e385ad49b84fe5f5a4777,0xd5e74de4385ef0eb1bb4db05a6a504f04d92e79d,24245.467228,Tether USD,USDT
2024-09-29 15:29:23,20857198,1727623763,0xab37c3cc18aaa2e276e0b0a3e016f169bd22a389343296d5564fc6fe027c2c2c,0xd5e74de4385ef0eb1bb4db05a6a504f04d92e79d,0x6c2a355929ee1262305e385ad49b84fe5f5a4777,9.114263431933226,Wrapped Ether,WETH
2024-09-29 15:29:23,20857198,1727623763,0x65479669df9aa3bbf3eafb79b4e0bd457b8d646550626b858f4e1e1d79b119d7,0xd5e74de4385ef0eb1bb4db05a6a504f04d92e79d,0x6c2a355929ee1262305e385ad49b84fe5f5a4777,33.72277469867922,Wrapped Ether,WETH
2024-09-29 15:30:35,20857204,1727623835,0x553ef965e7098c865d106ee4a6296d353669345822b0c4eb1b95b134802c7215,0x5b93d80da1a359340d1f339fb574bdc56763f995,0x6c2a355929ee1262305e385ad49b84fe5f5a4777,11.012746042392878,Wrapped Ether,WETH
2024-09-29 15:30:35,20857204,1727623835,0x553ef965e7098c865d106ee4a6296d353669345822b0c4eb1b95b134802c7215,0x6c2a355929ee1262305e385ad49b84fe5f5a4777,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,29299.942827,Tether USD,USDT
2024-09-29 15:30:35,20857204,1727623835,0x076a7a7b87b36ea001f2dc1e55cafac94a6faff88374022065ea9792e3db5dff,0xa8c1c98aaf99a5dfc907d61b892b2ad624901185,0x6c2a355929ee1262305e385ad49b84fe5f5a4777,56.02636955824786,Wrapped Ether,WETH
2024-09-29 15:30:35,20857204,1727623835,0x076a7a7b87b36ea001f2dc1e55cafac94a6faff88374022065ea9792e3db5dff,0x6c2a355929ee1262305e385ad49b84fe5f5a4777,0xa8c1c98aaf99a5dfc907d61b892b2ad624901185,149060.862617,Tether USD,USDT
2024-09-29 15:30:47,20857205,1727623847,0xabc6377b4b914aa475ec574c2a5a3a0191a2aeb9d0111b9bdbabb67c477385a0,0x6c2a355929ee1262305e385ad49b84fe5f5a4777,0xa8c1c98aaf99a5dfc907d61b892b2ad624901185,113388.701528,Tether USD,USDT
2024-09-29 15:30:47,20857205,1727623847,0xabc6377b4b914aa475ec574c2a5a3a0191a2aeb9d0111b9bdbabb67c477385a0,0xa8c1c98aaf99a5dfc907d61b892b2ad624901185,0x6c2a355929ee1262305e385ad49b84fe5f5a4777,42.61800139170538,Wrapped Ether,WETH
