date,price
2023-02-23,23940.8
2023-02-24,23192.1
2023-02-25,23156
2023-02-26,23555.1
2023-02-27,23489
2023-02-28,23146.5
2023-03-01,23633.9
2023-03-02,23466.4
2023-03-03,22353.7
2023-03-04,22351.8
2023-03-05,22433.7
2023-03-06,22407.4
2023-03-07,22200.5
2023-03-08,21712.7
2023-03-09,20360.8
2023-03-10,20155.8
2023-03-11,20455
2023-03-12,21994.9
2023-03-13,24106.7
2023-03-14,24667.1
2023-03-15,24289.7
2023-03-16,25002.9
2023-03-17,27394.8
2023-03-18,26906.7
2023-03-19,27964.9
2023-03-20,27710
2023-03-21,28102.4
2023-03-22,27247.4
2023-03-23,28300.1
2023-03-24,27455.2
2023-03-25,27466.1
2023-03-26,27964.4
2023-03-27,27125.3
2023-03-28,27265.2
2023-03-29,28350.3
2023-03-30,28029.8
2023-03-31,28460.8
2023-04-01,28456.4
2023-04-02,28171.5
2023-04-03,27800.9
2023-04-04,28169.6
2023-04-05,28172
2023-04-06,28034.8
2023-04-07,27910.7
2023-04-08,27940.4
2023-04-09,28325.5
2023-04-10,29640
2023-04-11,30196.1
2023-04-12,29895.1
2023-04-13,30378.3
2023-04-14,30466.1
2023-04-15,30293.8
2023-04-16,30307.8
2023-04-17,29425
2023-04-18,30383.8
2023-04-19,28810
2023-04-20,28252.8
2023-04-21,27265
2023-04-22,27810
2023-04-23,27591.3
2023-04-24,27515.8
2023-04-25,28295.4
2023-04-26,28417.1
2023-04-27,29480.3
2023-04-28,29307.2
2023-04-29,29231.4
2023-04-30,29245.9
2023-05-01,28077.2
2023-05-02,28669.5
2023-05-03,29036.4
2023-05-04,28840
2023-05-05,29501
2023-05-06,28845.9
2023-05-07,28431.9
2023-05-08,27670.9
2023-05-09,27632.1
2023-05-10,27599.6
2023-05-11,26971.6
2023-05-12,26794.9
2023-05-13,26768.1
2023-05-14,26915.9
2023-05-15,27167.2
2023-05-16,27037.6
2023-05-17,27404.1
2023-05-18,26820
2023-05-19,26884.8
2023-05-20,27105.2
2023-05-21,26747.7
2023-05-22,26850
2023-05-23,27227.9
2023-05-24,26327.7
2023-05-25,26470.5
2023-05-26,26703.4
2023-05-27,26849.3
2023-05-28,28075.8
2023-05-29,27730.2
2023-05-30,27695.1
2023-05-31,27206.5
2023-06-01,26812.6
2023-06-02,27238
2023-06-03,27070.6
2023-06-04,27116.5
2023-06-05,25723.8
2023-06-06,27232.9
2023-06-07,26343.2
2023-06-08,26502.4
2023-06-09,26488
2023-06-10,25837.9
2023-06-11,25924.1
2023-06-12,25902.1
2023-06-13,25936.8
2023-06-14,25127.2
2023-06-15,25595
2023-06-16,26341.1
2023-06-17,26513.3
2023-06-18,26351
2023-06-19,26847
2023-06-20,28294.8
2023-06-21,30010.4
2023-06-22,29890
2023-06-23,30693.2
2023-06-24,30538.1
2023-06-25,30476.3
2023-06-26,30273.9
2023-06-27,30690.1
2023-06-28,30081.7
2023-06-29,30458.3
2023-06-30,30475.1
2023-07-01,30593.9
2023-07-02,30620.9
2023-07-03,31157.2
2023-07-04,30767.4
2023-07-05,30497.4
2023-07-06,29892.8
2023-07-07,30348.1
2023-07-08,30284.7
2023-07-09,30163.7
2023-07-10,30413.8
2023-07-11,30620.8
2023-07-12,30384.3
2023-07-13,31457.5
2023-07-14,30303.2
2023-07-15,30297.3
2023-07-16,30230.8
2023-07-17,30141
2023-07-18,29857.4
2023-07-19,29914
2023-07-20,29807.8
2023-07-21,29897.1
2023-07-22,29795.3
2023-07-23,30081.8
2023-07-24,29176.8
2023-07-25,29224.8
2023-07-26,29351.3
2023-07-27,29226.4
2023-07-28,29311.5
2023-07-29,29349.4
2023-07-30,29283.6
2023-07-31,29234.1
2023-08-01,29708.4
2023-08-02,29180.6
2023-08-03,29196.6
2023-08-04,29120.8
2023-08-05,29071.8
2023-08-06,29088.8
2023-08-07,29211.5
2023-08-08,29773.4
2023-08-09,29584.4
2023-08-10,29459.6
2023-08-11,29435
2023-08-12,29431.9
2023-08-13,29308
2023-08-14,29431.9
2023-08-15,29205.8
2023-08-16,28737.1
2023-08-17,26614.1
2023-08-18,26060.2
2023-08-19,26102.6
2023-08-20,26188.4
2023-08-21,26125.9
2023-08-22,26055.4
2023-08-23,26430.7
2023-08-24,26176.3
2023-08-25,26060.9
2023-08-26,26020.6
2023-08-27,26102.3
2023-08-28,26116.3
2023-08-29,27720.4
2023-08-30,27297
2023-08-31,25942.1
2023-09-01,25807.9
2023-09-02,25875.1
2023-09-03,25971.9
2023-09-04,25825.2
2023-09-05,25791
2023-09-06,25761.4
2023-09-07,26252.1
2023-09-08,25912.9
2023-09-09,25904.1
2023-09-10,25838.1
2023-09-11,25166.1
2023-09-12,25844.2
2023-09-13,26223
2023-09-14,26526.6
2023-09-15,26600.7
2023-09-16,26560.6
2023-09-17,26528
2023-09-18,26760.2
2023-09-19,27207.1
2023-09-20,27120
2023-09-21,26563.6
2023-09-22,26580.7
2023-09-23,26577.3
2023-09-24,26241.5
2023-09-25,26300.3
2023-09-26,26225.3
2023-09-27,26373.3
2023-09-28,27021.7
2023-09-29,26909.7
2023-09-30,26963.1
2023-10-01,28005.1
2023-10-02,27496.7
2023-10-03,27425.4
2023-10-04,27773.8
2023-10-05,27411.9
2023-10-06,27927
2023-10-07,27956.7
2023-10-08,27916
2023-10-09,27590.9
2023-10-10,27390
2023-10-11,26876
2023-10-12,26760.1
2023-10-13,26866.6
2023-10-14,26852.1
2023-10-15,27150.9
2023-10-16,28493.5
2023-10-17,28397.1
2023-10-18,28324.6
2023-10-19,28709.9
2023-10-20,29661
2023-10-21,29912.5
2023-10-22,29999.8
2023-10-23,33098.3
2023-10-24,33926
2023-10-25,34502.9
2023-10-26,34156.1
2023-10-27,33891.2
2023-10-28,34085.3
2023-10-29,34524.6
2023-10-30,34476.7
2023-10-31,34642.2
2023-11-01,35418.3
2023-11-02,34943.1
2023-11-03,34714
2023-11-04,35067.9
2023-11-05,35019.9
2023-11-06,35051.3
2023-11-07,35403.9
2023-11-08,35620.7
2023-11-09,36709
2023-11-10,37307.3
2023-11-11,37141.3
2023-11-12,37070.9
2023-11-13,36466.1
2023-11-14,35542.4
2023-11-15,37869.8
2023-11-16,36162
2023-11-17,36611
2023-11-18,36578.3
2023-11-19,37371.7
2023-11-20,37446.9
2023-11-21,35736
2023-11-22,37416.5
2023-11-23,37300.3
2023-11-24,37712.9
2023-11-25,37779.4
2023-11-26,37450
2023-11-27,37245.9
2023-11-28,37821.5
2023-11-29,37855.2
2023-11-30,37729.7
2023-12-01,38680
2023-12-02,39453
2023-12-03,39988.4
2023-12-04,41993.4
2023-12-05,44091.9
2023-12-06,43761.4
2023-12-07,43296.2
2023-12-08,44182.8
2023-12-09,43719
2023-12-10,43788.1
2023-12-11,41246.7
2023-12-12,41504
2023-12-13,42874.1
2023-12-14,43025.9
2023-12-15,41946.6
2023-12-16,42283.3
2023-12-17,41379.9
2023-12-18,42647.4
2023-12-19,42284
2023-12-20,43682.6
2023-12-21,43877
2023-12-22,43984.8
2023-12-23,43705.8
2023-12-24,42987.6
2023-12-25,43589.6
2023-12-26,42522.5
2023-12-27,43412.7
2023-12-28,42580
2023-12-29,42071
2023-12-30,42158
2023-12-31,42297.7
2024-01-01,44220
2024-01-02,44956.9
2024-01-03,42851
2024-01-04,44147.4
2024-01-05,44154.9
2024-01-06,43971.5
2024-01-07,43935.2
2024-01-08,46970
2024-01-09,46120.9
2024-01-10,46653.2
2024-01-11,46335.8
2024-01-12,42774.2
2024-01-13,42846.3
2024-01-14,41740.8
2024-01-15,42521
2024-01-16,43139.9
2024-01-17,42780.1
2024-01-18,41324.8
2024-01-19,41665
2024-01-20,41694.5
2024-01-21,41586.3
2024-01-22,39576.1
2024-01-23,39903
2024-01-24,40093.9
2024-01-25,39963.9
2024-01-26,41822
2024-01-27,42118.5
2024-01-28,42036.6
2024-01-29,43305.5
2024-01-30,42942.3
2024-01-31,42575.3
2024-02-01,43086.1
2024-02-02,43200
2024-02-03,43018.8
2024-02-04,42590.2
2024-02-05,42713.5
2024-02-06,43107.1
2024-02-07,44353.5
2024-02-08,45286
2024-02-09,47147.9
2024-02-10,47760
2024-02-11,48313.8
2024-02-12,49946.9
2024-02-13,49687.9
2024-02-14,51793.6
2024-02-15,51896.5
2024-02-16,52129.9
2024-02-17,51654.2
2024-02-18,52164.5
2024-02-19,51784.3
2024-02-20,52277.2
2024-02-21,51855.7
2024-02-22,51285
2024-02-23,50755.7
2024-02-24,51574
2024-02-25,51742.7
2024-02-26,54490
2024-02-27,57047.3
2024-02-28,62433.9
2024-02-29,61176.6
2024-03-01,62391.7
2024-03-02,62010
2024-03-03,63145.8
2024-03-04,68306.2
2024-03-05,63708.5
2024-03-06,66081.9
2024-03-07,66839.9
2024-03-08,68131.9
2024-03-09,68328.2
2024-03-10,68947.7
2024-03-11,72116.6
2024-03-12,71464.4
2024-03-13,73092.7
2024-03-14,71404.5
2024-03-15,69517
2024-03-16,65324.5
2024-03-17,68408.4
2024-03-18,67627.9
2024-03-19,61939
2024-03-20,67853.2
2024-03-21,65510
2024-03-22,63806.2
2024-03-23,63985.9
2024-03-24,67225.2
2024-03-25,69890.1
2024-03-26,70008
2024-03-27,69492.7
2024-03-28,70795.9
2024-03-29,69870
2024-03-30,69609.9
2024-03-31,71330.1
2024-04-01,69677.7
2024-04-02,65482.2
2024-04-03,65964.5
2024-04-04,68498.9
2024-04-05,67832.3
2024-04-06,68913.7
2024-04-07,69362.7
2024-04-08,71654
2024-04-09,69152.1
2024-04-10,70654.9
2024-04-11,70010.1
2024-04-12,67125.1
2024-04-13,63945
2024-04-14,65661.4
2024-04-15,63433.2
2024-04-16,63792.8
2024-04-17,61280.4
2024-04-18,63486.4
2024-04-19,63814.3
2024-04-20,64928.5
2024-04-21,64937.9
2024-04-22,66817.6
2024-04-23,66418.9
2024-04-24,64288.5
2024-04-25,64502.5
2024-04-26,63774.6
2024-04-27,63451.6
2024-04-28,63125
2024-04-29,63879.9
2024-04-30,60684.8
2024-05-01,58332
2024-05-02,59057.4
2024-05-03,62862.9
2024-05-04,63896.1
2024-05-05,64010
2024-05-06,63167.2
2024-05-07,62330.6
2024-05-08,61200.2
2024-05-09,63065.4
2024-05-10,60811.3
2024-05-11,60821.3
2024-05-12,61471.9
2024-05-13,62935.5
2024-05-14,61564.9
2024-05-15,66222.3
2024-05-16,65241.7
2024-05-17,67007.3
2024-05-18,66910.1
2024-05-19,66272.2
2024-05-20,71481.8
2024-05-21,70140.5
2024-05-22,69182.1
2024-05-23,67961.3
2024-05-24,68562.8
2024-05-25,69300
2024-05-26,68515.1
2024-05-27,69410.3
2024-05-28,68404.6
2024-05-29,67647.8
2024-05-30,68366
2024-05-31,67558.8
2024-06-01,67769.1
2024-06-02,67766.9
2024-06-03,68805
2024-06-04,70543.6
2024-06-05,71115
2024-06-06,70795.9
2024-06-07,69350.1
2024-06-08,69309.3
2024-06-09,69641.2
2024-06-10,69539.1
2024-06-11,67309.4
2024-06-12,68273.7
2024-06-13,66772.7
2024-06-14,66042.9
2024-06-15,66216.3
2024-06-16,66682.1
2024-06-17,66484.1
2024-06-18,65178.1
2024-06-19,64970.1
2024-06-20,64887.9
2024-06-21,64152.4
2024-06-22,64266.3
2024-06-23,63203.8
2024-06-24,60280.3
2024-06-25,61793.8
2024-06-26,60864.9
2024-06-27,61702.3
2024-06-28,60430.9
2024-06-29,60992.1
2024-06-30,62769.8
2024-07-01,62905.3
2024-07-02,62129.9
2024-07-03,60213.9
2024-07-04,57065.2
2024-07-05,56620
2024-07-06,58233.1
2024-07-07,55870.1
2024-07-08,56719.1
2024-07-09,58044.1
2024-07-10,57720.4
2024-07-11,57346.3
2024-07-12,57902
2024-07-13,59205.2
2024-07-14,60789.8
2024-07-15,64750
2024-07-16,65047.1
2024-07-17,64093.4
2024-07-18,63985.6
2024-07-19,66668.1
2024-07-20,67135.8
2024-07-21,68170.2
2024-07-22,67523.1
2024-07-23,65941
2024-07-24,65377.4
2024-07-25,65799.9
2024-07-26,67910.2
2024-07-27,67905.4
2024-07-28,68239.1
2024-07-29,66787.3
2024-07-30,66195.6
2024-07-31,64635.1
2024-08-01,65353.6
2024-08-02,61490.7
2024-08-03,60711.2
2024-08-04,58170
2024-08-05,54009.6
2024-08-06,56014.2
2024-08-07,55140
2024-08-08,61697.1
2024-08-09,60842
2024-08-10,60919.5
2024-08-11,58727.7
2024-08-12,59348.6
2024-08-13,60591.9
2024-08-14,58685.2
2024-08-15,57528
2024-08-16,58892.2
2024-08-17,59499
2024-08-18,58435.8
2024-08-19,59433
2024-08-20,59007.9
2024-08-21,61158.7
2024-08-22,60380
2024-08-23,64050
2024-08-24,64160.9
2024-08-25,64222
2024-08-26,62840.1
2024-08-27,59405.3
2024-08-28,59040.2
2024-08-29,59350.1
2024-08-30,59127.3
2024-08-31,58977.2
2024-09-01,57290.8
2024-09-02,59146.9
2024-09-03,57486.1
2024-09-04,57974
2024-09-05,56180
2024-09-06,53956.4
2024-09-07,54161.9
2024-09-08,54879.7
2024-09-09,57035.2
2024-09-10,57644.6
2024-09-11,57342.8
2024-09-12,58127.9
2024-09-13,60495.9
2024-09-14,59992.8
2024-09-15,59130
2024-09-16,58210.5
2024-09-17,60318.4
2024-09-18,61767.8
2024-09-19,62967.6
2024-09-20,63208.1
2024-09-21,63349.9
2024-09-22,63589.1
2024-09-23,63345.2
2024-09-24,64278.1
2024-09-25,63160.1
2024-09-26,65166.1
2024-09-27,65779.3
2024-09-28,65857.2
2024-09-29,65604.2
2024-09-30,63330.5
2024-10-01,60814.3
2024-10-02,60650.1
2024-10-03,60758
2024-10-04,62093.8
2024-10-05,62066.1
2024-10-06,62825.5
2024-10-07,62221.3
2024-10-08,62156.8
2024-10-09,60646.9
2024-10-10,60317.3
2024-10-11,62539.3
2024-10-12,63210.3
2024-10-13,62877.9
2024-10-14,66097.9
2024-10-15,67083
2024-10-16,67621.8
2024-10-17,67439.3
2024-10-18,68437.2
2024-10-19,68377.1
2024-10-20,69050.1
2024-10-21,67378.7
2024-10-22,67426.2
2024-10-23,66662.1
2024-10-24,68202.6
2024-10-25,66695
2024-10-26,67100
2024-10-27,68028.2
2024-10-28,69971.9
2024-10-29,72751.3
2024-10-30,72343.2
2024-10-31,70304.3
2024-11-01,69496.8
2024-11-02,69382.9
2024-11-03,68776.9
2024-11-04,67858.8
2024-11-05,69381.9
2024-11-06,75598.2
2024-11-07,75856
2024-11-08,76501.6
2024-11-09,76688
2024-11-10,80379.4
2024-11-11,88700.1
2024-11-12,87948.8
2024-11-13,90383.8
2024-11-14,87349.4
2024-11-15,91050
2024-11-16,90575.4
2024-11-17,89860
2024-11-18,90472.9
2024-11-19,92302.1
2024-11-20,94299
2024-11-21,98338.5
2024-11-22,98899.5
2024-11-23,97692.1
2024-11-24,97909
2024-11-25,93034.1
2024-11-26,91976.1
2024-11-27,95868
2024-11-28,95659.2
2024-11-29,97465.9
2024-11-30,96430
2024-12-01,97197.4
2024-12-02,95833.2
2024-12-03,95860.2
2024-12-04,98628.2
2024-12-05,96931.8
2024-12-06,99745.6
2024-12-07,99853.4
2024-12-08,101144.9
2024-12-09,97279.5
2024-12-10,96601.5
2024-12-11,101131.4
2024-12-12,100010.6
2024-12-13,101422.7
2024-12-14,101416.2
2024-12-15,104507.9
2024-12-16,105395.8
