market,instrument,base_asset,status
kraken,TON-USDT,TONUSDT,ACTIVE
kraken,BSX-EUR,BSXEUR,ACTIVE
kraken,AVAX-USDT,AVAXUSDT,ACTIVE
kraken,BODEN-USD,BODENUSD,ACTIVE
kraken,SPX-EUR,SPXEUR,ACTIVE
kraken,USDT-CHF,USDTCHF,ACTIVE
kraken,SONIC-EUR,SONICEUR,ACTIVE
kraken,ADA-USDT,ADAUSDT,ACTIVE
kraken,BIT-EUR,BITEUR,ACTIVE
kraken,ALCX-EUR,ALCXEUR,ACTIVE
kraken,EURT-USDT,EURTUSDT,ACTIVE
kraken,PENGU-EUR,PENGUEUR,ACTIVE
kraken,AAVE-GBP,AAVEGBP,ACTIVE
kraken,BERA-USDT,BERAUSDT,ACTIVE
kraken,KNC-EUR,KNCEUR,ACTIVE
kraken,ARKM-USD,ARKMUSD,ACTIVE
kraken,SUNDOG-USD,SUNDOGUSD,ACTIVE
kraken,EURR-USDT,EURRUSDT,ACTIVE
kraken,BTC-CHF,XBTCHF,ACTIVE
kraken,SHIB-USDC,SHIBUSDC,ACTIVE
kraken,BEAM-EUR,BEAMEUR,ACTIVE
kraken,TOKEN-USD,TOKENUSD,ACTIVE
kraken,DOGE-EUR,XDGEUR,ACTIVE
kraken,LMWR-EUR,LMWREUR,ACTIVE
kraken,KUJI-USD,KUJIUSD,ACTIVE
kraken,SRM-EUR,SRMEUR,ACTIVE
kraken,CHR-EUR,CHREUR,ACTIVE
kraken,BADGER-EUR,BADGEREUR,ACTIVE
kraken,MASK-USD,MASKUSD,ACTIVE
kraken,TRX-USD,TRXUSD,ACTIVE
kraken,MANTLE-EUR,MNTEUR,ACTIVE
kraken,UNI-USD,UNIUSD,ACTIVE
kraken,DOT-BTC,DOTXBT,ACTIVE
kraken,CLOUD-USD,CLOUDUSD,ACTIVE
kraken,GLMR-USD,GLMRUSD,ACTIVE
kraken,COW-EUR,COWEUR,ACTIVE
kraken,GOAT-EUR,GOATEUR,ACTIVE
kraken,PERP-EUR,PERPEUR,ACTIVE
kraken,MNGO-EUR,MNGOEUR,ACTIVE
kraken,OMG-EUR,OMGEUR,ACTIVE
kraken,USDC-CAD,USDCCAD,ACTIVE
kraken,LQTY-USD,LQTYUSD,ACTIVE
kraken,TBTC-EUR,TBTCEUR,ACTIVE
kraken,GIGA-USD,GIGAUSD,ACTIVE
kraken,ETH-USD,XETHZUSD,ACTIVE
kraken,PENGU-USDT,PENGUUSDT,ACTIVE
kraken,SOL-CAD,SOLCAD,ACTIVE
kraken,USDT-CAD,USDTCAD,ACTIVE
kraken,ACX-USD,ACXUSD,ACTIVE
kraken,SWELL-EUR,SWELLEUR,ACTIVE
kraken,BTC-GBP,XXBTZGBP,ACTIVE
kraken,ONDO-EUR,ONDOEUR,ACTIVE
kraken,GBP-USD,ZGBPZUSD,ACTIVE
kraken,SYN-USD,SYNUSD,ACTIVE
kraken,BLZ-USD,BLZUSD,ACTIVE
kraken,C98-EUR,C98EUR,ACTIVE
kraken,SCRT-EUR,SCRTEUR,ACTIVE
kraken,TNSR-EUR,TNSREUR,ACTIVE
kraken,ZRX-USD,ZRXUSD,ACTIVE
kraken,PONKE-EUR,PONKEEUR,ACTIVE
kraken,API3-USD,API3USD,ACTIVE
kraken,EOS-USDT,EOSUSDT,ACTIVE
kraken,SC-EUR,SCEUR,ACTIVE
kraken,MOODENG-USD,MOODENGUSD,ACTIVE
kraken,UNI-BTC,UNIXBT,ACTIVE
kraken,VANRY-EUR,VANRYEUR,ACTIVE
kraken,C98-USD,C98USD,ACTIVE
kraken,ALGO-USD,ALGOUSD,ACTIVE
kraken,ETHW-EUR,ETHWEUR,ACTIVE
kraken,SOL-AUD,SOLAUD,ACTIVE
kraken,KP3R-USD,KP3RUSD,ACTIVE
kraken,WIF-EUR,WIFEUR,ACTIVE
kraken,BNT-USD,BNTUSD,ACTIVE
kraken,NTRN-USD,NTRNUSD,ACTIVE
kraken,KINT-EUR,KINTEUR,ACTIVE
kraken,AVAX-USD,AVAXUSD,ACTIVE
kraken,AIR-USD,AIRUSD,ACTIVE
kraken,SEI-EUR,SEIEUR,ACTIVE
kraken,OCEAN-EUR,OCEANEUR,ACTIVE
kraken,FLR-USD,FLRUSD,ACTIVE
kraken,SAFE-USD,SAFEUSD,ACTIVE
kraken,ALPHA-EUR,ALPHAEUR,ACTIVE
kraken,MANA-USD,MANAUSD,ACTIVE
kraken,XCN-EUR,XCNEUR,ACTIVE
kraken,INJ-USD,INJUSD,ACTIVE
kraken,TURBO-EUR,TURBOEUR,ACTIVE
kraken,CHF-USD,USDCHF,ACTIVE
kraken,SBR-EUR,SBREUR,ACTIVE
kraken,MICHI-USD,MICHIUSD,ACTIVE
kraken,ARPA-USD,ARPAUSD,ACTIVE
kraken,PENDLE-USD,PENDLEUSD,ACTIVE
kraken,BLUR-USD,BLURUSD,ACTIVE
kraken,MXC-USD,MXCUSD,ACTIVE
kraken,UNI-EUR,UNIEUR,ACTIVE
kraken,AAVE-EUR,AAVEEUR,ACTIVE
kraken,XTZ-USD,XTZUSD,ACTIVE
kraken,LOCKIN-EUR,LOCKINEUR,ACTIVE
kraken,ETHW-ETH,ETHWETH,ACTIVE
kraken,L3-EUR,L3EUR,ACTIVE
kraken,PSTAKE-USD,PSTAKEUSD,ACTIVE
kraken,PNUT-EUR,PNUTEUR,ACTIVE
kraken,REZ-EUR,REZEUR,ACTIVE
kraken,SAFE-EUR,SAFEEUR,ACTIVE
kraken,PHA-EUR,PHAEUR,ACTIVE
kraken,USDR-EUR,USDREUR,ACTIVE
kraken,SEI-USD,SEIUSD,ACTIVE
kraken,TOSHI-USD,TOSHIUSD,ACTIVE
kraken,ADA-BTC,ADAXBT,ACTIVE
kraken,TVK-EUR,TVKEUR,ACTIVE
kraken,LTC-BTC,XLTCXXBT,ACTIVE
kraken,ETC-USD,XETCZUSD,ACTIVE
kraken,MANTLE-USD,MNTUSD,ACTIVE
kraken,GRIFFAIN-USD,GRIFFAINUSD,ACTIVE
kraken,XMR-BTC,XXMRXXBT,ACTIVE
kraken,MELANIA-USD,MELANIAUSD,ACTIVE
kraken,WIF-USD,WIFUSD,ACTIVE
kraken,LUNA-EUR,LUNA2EUR,ACTIVE
kraken,VIRTUAL-EUR,VIRTUALEUR,ACTIVE
kraken,MATIC-EUR,MATICEUR,ACTIVE
kraken,CRV-USD,CRVUSD,ACTIVE
kraken,INJ-EUR,INJEUR,ACTIVE
kraken,T-USD,TUSD,ACTIVE
kraken,PNUT-USD,PNUTUSD,ACTIVE
kraken,XRP-CAD,XXRPZCAD,ACTIVE
kraken,EWT-USD,EWTUSD,ACTIVE
kraken,SOL-GBP,SOLGBP,ACTIVE
kraken,PAXG-ETH,PAXGETH,ACTIVE
kraken,OM-EUR,OMEUR,ACTIVE
kraken,KAS-USD,KASUSD,ACTIVE
kraken,DOT-USDC,DOTUSDC,ACTIVE
kraken,VIRTUAL-USDC,VIRTUALUSDC,ACTIVE
kraken,MATIC-POL,MATICPOL,ACTIVE
kraken,CTSI-EUR,CTSIEUR,ACTIVE
kraken,SIGMA-EUR,SIGMAEUR,ACTIVE
kraken,HONEY-EUR,HONEYEUR,ACTIVE
kraken,BLUR-EUR,BLUREUR,ACTIVE
kraken,SAGA-USD,SAGAUSD,ACTIVE
kraken,LPT-EUR,LPTEUR,ACTIVE
kraken,CSM-USD,CSMUSD,ACTIVE
kraken,EURT-USD,EURTUSD,ACTIVE
kraken,NTRN-EUR,NTRNEUR,ACTIVE
kraken,BSX-USD,BSXUSD,ACTIVE
kraken,OCEAN-USD,OCEANUSD,ACTIVE
kraken,PDA-USD,PDAUSD,ACTIVE
kraken,KEY-EUR,KEYEUR,ACTIVE
kraken,BAND-USD,BANDUSD,ACTIVE
kraken,TLM-EUR,TLMEUR,ACTIVE
kraken,SPX-USD,SPXUSD,ACTIVE
kraken,TUSD-EUR,TUSDEUR,ACTIVE
kraken,ALICE-USD,ALICEUSD,ACTIVE
kraken,SWELL-USD,SWELLUSD,ACTIVE
kraken,PRIME-EUR,PRIMEEUR,ACTIVE
kraken,ALT-USD,ALTUSD,ACTIVE
kraken,GOAT-USD,GOATUSD,ACTIVE
kraken,DOT-GBP,DOTGBP,ACTIVE
kraken,KSM-USD,KSMUSD,ACTIVE
kraken,CQT-EUR,CQTEUR,ACTIVE
kraken,RENDER-EUR,RENDEREUR,ACTIVE
kraken,G-EUR,GEUR,ACTIVE
kraken,GFI-EUR,GFIEUR,ACTIVE
kraken,KP3R-EUR,KP3REUR,ACTIVE
kraken,TLM-USD,TLMUSD,ACTIVE
kraken,TEER-EUR,TEEREUR,ACTIVE
kraken,USTC-USDC,USTUSDC,ACTIVE
kraken,TBTC-BTC,TBTCXBT,ACTIVE
kraken,BODEN-EUR,BODENEUR,ACTIVE
kraken,LTC-USDT,LTCUSDT,ACTIVE
kraken,LINK-USDT,LINKUSDT,ACTIVE
kraken,TON-USD,TONUSD,ACTIVE
kraken,REZ-USD,REZUSD,ACTIVE
kraken,VINE-EUR,VINEEUR,ACTIVE
kraken,SYRUP-EUR,SYRUPEUR,ACTIVE
kraken,ZRO-EUR,ZROEUR,ACTIVE
kraken,ETH-DAI,ETHDAI,ACTIVE
kraken,MEME-EUR,MEMEEUR,ACTIVE
kraken,LTC-USD,XLTCZUSD,ACTIVE
kraken,BTC-USDC,XBTUSDC,ACTIVE
kraken,ONDO-USD,ONDOUSD,ACTIVE
kraken,ZEC-USD,XZECZUSD,ACTIVE
kraken,ATOM-EUR,ATOMEUR,ACTIVE
kraken,PEPE-AUD,PEPEAUD,ACTIVE
kraken,BTC-JPY,XXBTZJPY,ACTIVE
kraken,XRP-ETH,XRPETH,ACTIVE
kraken,OGN-EUR,OGNEUR,ACTIVE
kraken,NMR-EUR,NMREUR,ACTIVE
kraken,EGLD-EUR,EGLDEUR,ACTIVE
kraken,REQ-EUR,REQEUR,ACTIVE
kraken,NYM-USD,NYMUSD,ACTIVE
kraken,ZEC-EUR,XZECZEUR,ACTIVE
kraken,SGB-USD,SGBUSD,ACTIVE
kraken,FTM-USD,FTMUSD,ACTIVE
kraken,POLIS-EUR,POLISEUR,ACTIVE
kraken,XMR-USD,XXMRZUSD,ACTIVE
kraken,XTZ-EUR,XTZEUR,ACTIVE
kraken,AXS-EUR,AXSEUR,ACTIVE
kraken,KIN-EUR,KINEUR,ACTIVE
kraken,XRP-EUR,XXRPZEUR,ACTIVE
kraken,LINK-JPY,LINKJPY,ACTIVE
kraken,AUDIO-EUR,AUDIOEUR,ACTIVE
kraken,YGG-EUR,YGGEUR,ACTIVE
kraken,MV-EUR,MVEUR,ACTIVE
kraken,ADA-EUR,ADAEUR,ACTIVE
kraken,BCH-EUR,BCHEUR,ACTIVE
kraken,ICX-USD,ICXUSD,ACTIVE
kraken,ADA-ETH,ADAETH,ACTIVE
kraken,WOO-EUR,WOOEUR,ACTIVE
kraken,KINT-USD,KINTUSD,ACTIVE
kraken,RAY-EUR,RAYEUR,ACTIVE
kraken,JASMY-EUR,JASMYEUR,ACTIVE
kraken,ETH-JPY,XETHZJPY,ACTIVE
kraken,XRP-AUD,XRPAUD,ACTIVE
kraken,GALA-EUR,GALAEUR,ACTIVE
kraken,KAR-USD,KARUSD,ACTIVE
kraken,SUPER-USD,SUPERUSD,ACTIVE
kraken,ATLAS-USD,ATLASUSD,ACTIVE
kraken,TRX-BTC,TRXXBT,ACTIVE
kraken,ALCX-USD,ALCXUSD,ACTIVE
kraken,USTC-EUR,USTEUR,ACTIVE
kraken,USDC-EUR,USDCEUR,ACTIVE
kraken,IMX-EUR,IMXEUR,ACTIVE
kraken,GHST-USD,GHSTUSD,ACTIVE
kraken,AUD-JPY,AUDJPY,ACTIVE
kraken,IDEX-USD,IDEXUSD,ACTIVE
kraken,BAT-EUR,BATEUR,ACTIVE
kraken,GMT-USD,GMTUSD,ACTIVE
kraken,MASK-EUR,MASKEUR,ACTIVE
kraken,BOND-USD,BONDUSD,ACTIVE
kraken,POWR-USD,POWRUSD,ACTIVE
kraken,BTC-USDT,XBTUSDT,ACTIVE
kraken,LINK-AUD,LINKAUD,ACTIVE
kraken,MLN-BTC,XMLNXXBT,ACTIVE
kraken,GTC-EUR,GTCEUR,ACTIVE
kraken,FLOW-EUR,FLOWEUR,ACTIVE
kraken,SOL-EUR,SOLEUR,ACTIVE
kraken,BICO-USD,BICOUSD,ACTIVE
kraken,PSTAKE-EUR,PSTAKEEUR,ACTIVE
kraken,ALGO-ETH,ALGOETH,ACTIVE
kraken,DYDX-USD,DYDXUSD,ACTIVE
kraken,USDC-USD,USDCUSD,ACTIVE
kraken,BTT-EUR,BTTEUR,ACTIVE
kraken,TBTC-USD,TBTCUSD,ACTIVE
kraken,GHST-EUR,GHSTEUR,ACTIVE
kraken,KAVA-EUR,KAVAEUR,ACTIVE
kraken,XRP-USDT,XRPUSDT,ACTIVE
kraken,MXC-EUR,MXCEUR,ACTIVE
kraken,FTM-EUR,FTMEUR,ACTIVE
kraken,AGLD-EUR,AGLDEUR,ACTIVE
kraken,BTT-USD,BTTUSD,ACTIVE
kraken,MULTI-EUR,MULTIEUR,ACTIVE
kraken,KILT-EUR,KILTEUR,ACTIVE
kraken,PHA-USD,PHAUSD,ACTIVE
kraken,XRT-EUR,XRTEUR,ACTIVE
kraken,BNC-USD,BNCUSD,ACTIVE
kraken,COTI-EUR,COTIEUR,ACTIVE
kraken,CFG-USD,CFGUSD,ACTIVE
kraken,FIL-GBP,FILGBP,ACTIVE
kraken,QNT-USD,QNTUSD,ACTIVE
kraken,GARI-USD,GARIUSD,ACTIVE
kraken,STEP-EUR,STEPEUR,ACTIVE
kraken,DENT-EUR,DENTEUR,ACTIVE
kraken,BCH-GBP,BCHGBP,ACTIVE
kraken,TRX-EUR,TRXEUR,ACTIVE
kraken,IDEX-EUR,IDEXEUR,ACTIVE
kraken,WBTC-BTC,WBTCXBT,ACTIVE
kraken,GSTSOL-USD,GSTUSD,ACTIVE
kraken,FIL-EUR,FILEUR,ACTIVE
kraken,MANA-EUR,MANAEUR,ACTIVE
kraken,INTR-USD,INTRUSD,ACTIVE
kraken,SNX-BTC,SNXXBT,ACTIVE
kraken,FLOW-USD,FLOWUSD,ACTIVE
kraken,RBC-USD,RBCUSD,ACTIVE
kraken,NEAR-USD,NEARUSD,ACTIVE
kraken,TOKE-USD,TOKEUSD,ACTIVE
kraken,OXY-EUR,OXYEUR,ACTIVE
kraken,FARM-USD,FARMUSD,ACTIVE
kraken,BNC-EUR,BNCEUR,ACTIVE
kraken,EUR-USD,ZEURZUSD,ACTIVE
kraken,LINK-EUR,LINKEUR,ACTIVE
kraken,SC-BTC,SCXBT,ACTIVE
kraken,CFG-EUR,CFGEUR,ACTIVE
kraken,STORJ-EUR,STORJEUR,ACTIVE
kraken,KNC-USD,KNCUSD,ACTIVE
kraken,DAI-USDT,DAIUSDT,ACTIVE
kraken,IMX-USD,IMXUSD,ACTIVE
kraken,DAI-USD,DAIUSD,ACTIVE
kraken,CVC-USD,CVCUSD,ACTIVE
kraken,FIS-USD,FISUSD,ACTIVE
kraken,USDC-GBP,USDCGBP,ACTIVE
kraken,FIL-ETH,FILETH,ACTIVE
kraken,RARI-EUR,RARIEUR,ACTIVE
kraken,QTUM-EUR,QTUMEUR,ACTIVE
kraken,ETC-BTC,XETCXXBT,ACTIVE
kraken,ENJ-EUR,ENJEUR,ACTIVE
kraken,AUD-EUR,EURAUD,ACTIVE
kraken,XLM-BTC,XXLMXXBT,ACTIVE
kraken,SAND-GBP,SANDGBP,ACTIVE
kraken,DOT-JPY,DOTJPY,ACTIVE
kraken,ETH-AUD,ETHAUD,ACTIVE
kraken,SDN-USD,SDNUSD,ACTIVE
kraken,ACH-EUR,ACHEUR,ACTIVE
kraken,BICO-EUR,BICOEUR,ACTIVE
kraken,DASH-EUR,DASHEUR,ACTIVE
kraken,ANKR-USD,ANKRUSD,ACTIVE
kraken,ROOK-USD,ROOKUSD,ACTIVE
kraken,SPELL-USD,SPELLUSD,ACTIVE
kraken,POWR-EUR,POWREUR,ACTIVE
kraken,RARE-USD,RAREUSD,ACTIVE
kraken,RBC-EUR,RBCEUR,ACTIVE
kraken,MLN-EUR,XMLNZEUR,ACTIVE
kraken,BTC-EUR,XXBTZEUR,ACTIVE
kraken,FIS-EUR,FISEUR,ACTIVE
kraken,EOS-EUR,EOSEUR,ACTIVE
kraken,ADX-EUR,ADXEUR,ACTIVE
kraken,EGLD-USD,EGLDUSD,ACTIVE
kraken,KILT-USD,KILTUSD,ACTIVE
kraken,LSK-EUR,LSKEUR,ACTIVE
kraken,ETH-EUR,XETHZEUR,ACTIVE
kraken,WBTC-EUR,WBTCEUR,ACTIVE
kraken,CVX-USD,CVXUSD,ACTIVE
kraken,XLM-EUR,XXLMZEUR,ACTIVE
kraken,KEEP-EUR,KEEPEUR,ACTIVE
kraken,SOL-BTC,SOLXBT,ACTIVE
kraken,AUD-USD,AUDUSD,ACTIVE
kraken,AKT-USD,AKTUSD,ACTIVE
kraken,KAR-EUR,KAREUR,ACTIVE
kraken,ZRX-EUR,ZRXEUR,ACTIVE
kraken,FET-EUR,FETEUR,ACTIVE
kraken,XLM-GBP,XXLMZGBP,ACTIVE
kraken,USDC-AUD,USDCAUD,ACTIVE
kraken,1INCH-EUR,1INCHEUR,ACTIVE
kraken,LINK-GBP,LINKGBP,ACTIVE
kraken,KSM-GBP,KSMGBP,ACTIVE
kraken,REP-EUR,REPV2EUR,ACTIVE
kraken,SCRT-USD,SCRTUSD,ACTIVE
kraken,ETH-CHF,ETHCHF,ACTIVE
kraken,UMA-USD,UMAUSD,ACTIVE
kraken,GRT-BTC,GRTXBT,ACTIVE
kraken,FIDA-USD,FIDAUSD,ACTIVE
kraken,DOT-EUR,DOTEUR,ACTIVE
kraken,RLC-EUR,RLCEUR,ACTIVE
