instrument,time,open,high,low,close,volume,quote_volume
BTC-USDT,2025-03-02 23:00:00,94247.4,94883.51,93800.0,94252.3,2935.8385964,277191434.31576705
BTC-USDT,2025-03-03 00:00:00,94270.0,94416.46,93285.29,93308.61,1923.4087168,180326195.05551967
BTC-USDT,2025-03-03 01:00:00,93314.89,93419.99,92645.3,93053.26,1925.71364741,179053038.96994194
BTC-USDT,2025-03-03 02:00:00,93084.64,93448.95,92421.57,93288.84,1510.64674689,140396563.63930175
BTC-USDT,2025-03-03 03:00:00,93318.24,93437.68,92450.0,92711.78,1349.67245736,125290751.02471498
BTC-USDT,2025-03-03 04:00:00,92709.98,92977.1,92587.7,92859.2,1007.12432872,93408867.32828929
BTC-USDT,2025-03-03 05:00:00,92866.0,93361.46,92830.44,93333.33,1150.77888735,107155867.8450007
BTC-USDT,2025-03-03 06:00:00,93344.0,93344.78,91341.64,91657.35,2125.50330289,195994994.69629973
BTC-USDT,2025-03-03 07:00:00,91645.99,92567.27,91181.0,92347.92,1680.60082198,154429466.1937374
BTC-USDT,2025-03-03 08:00:00,92363.58,92397.41,91133.53,91363.24,2034.4324244499999,186646313.85108837
BTC-USDT,2025-03-03 09:00:00,91477.54,92082.75,91180.06,91842.27,2026.45314254,185915915.13188976
BTC-USDT,2025-03-03 10:00:00,91847.76,92583.53,91546.71,92556.65,1155.3920200300001,106387166.68976289
BTC-USDT,2025-03-03 11:00:00,92546.77,92917.99,92414.17,92683.79,1219.84870833,113019026.53270513
BTC-USDT,2025-03-03 12:00:00,92739.99,93255.58,92663.19,92986.08,1377.04008619,128097025.09182271
BTC-USDT,2025-03-03 13:00:00,93027.34,93690.0,92872.26,93558.26,1303.31794335,121580679.80329022
BTC-USDT,2025-03-03 14:00:00,93586.83,93724.1,89136.45,89232.95,6276.9440176,572767200.468405
BTC-USDT,2025-03-03 15:00:00,89278.88,91307.0,89086.07,89999.24,5951.03293958,537242267.2110364
BTC-USDT,2025-03-03 16:00:00,90035.37,90750.91,89676.2,90147.49,2191.48229989,197603646.7654648
BTC-USDT,2025-03-03 17:00:00,90154.0,91000.0,89906.37,90284.49,1692.1244557,152983135.65067026
BTC-USDT,2025-03-03 18:00:00,90300.01,90450.47,86766.64,87148.34,7495.14609748,660256860.2519535
BTC-USDT,2025-03-03 19:00:00,87132.8,87724.13,85537.11,85599.18,5280.405883900001,457299754.2936567
BTC-USDT,2025-03-03 20:00:00,85606.0,86412.0,85180.54,86073.18,5393.02170869,462576054.5667407
BTC-USDT,2025-03-03 21:00:00,86074.0,86582.12,85116.04,85371.8,1976.13376638,170049296.52019164
BTC-USDT,2025-03-03 22:00:00,85374.33,87038.46,85308.0,86655.62,1582.13121594,136563385.62004307
BTC-USDT,2025-03-03 23:00:00,86650.96,86808.0,86000.0,86158.87,1191.49707931,102924101.67194964
BTC-USDT,2025-03-04 00:00:00,86220.61,86807.98,85880.0,86036.82,1528.40608102,131858216.61786433
BTC-USDT,2025-03-04 01:00:00,86046.43,86196.0,82629.29,83357.34,5895.78149298,495761836.06623036
BTC-USDT,2025-03-04 02:00:00,83380.55,84413.62,82464.84,83928.69,4247.20463856,354080086.986203
BTC-USDT,2025-03-04 03:00:00,83936.41,84465.48,83602.81,83973.52,1845.36217259,155080127.1664224
BTC-USDT,2025-03-04 04:00:00,83983.72,84037.74,83315.58,83421.52,1329.8011448500001,111350582.76346274
BTC-USDT,2025-03-04 05:00:00,83416.95,84581.6,83353.97,84253.6,1419.31247824,119247719.83608593
BTC-USDT,2025-03-04 06:00:00,84273.99,84411.76,83584.9,83860.7,873.89813368,73417595.35949397
BTC-USDT,2025-03-04 07:00:00,83883.58,84042.99,83140.0,83183.16,1439.19329245,120189732.2970141
BTC-USDT,2025-03-04 08:00:00,83186.4,83934.51,83034.66,83893.42,1528.07034211,127580667.32016414
BTC-USDT,2025-03-04 09:00:00,83893.09,84186.97,83637.9,83753.09,1002.53883418,84125073.67512998
BTC-USDT,2025-03-04 10:00:00,83748.0,84067.02,83492.02,83957.41,860.730804,72095115.27172141
BTC-USDT,2025-03-04 11:00:00,83971.93,84373.84,83698.11,83943.18,1145.74101476,96225516.70023146
BTC-USDT,2025-03-04 12:00:00,83937.94,83981.63,83248.66,83785.19,1026.2956720299999,85827923.19672501
BTC-USDT,2025-03-04 13:00:00,83763.73,83785.19,82300.0,82788.66,2469.08349987,204875518.0171698
BTC-USDT,2025-03-04 14:00:00,82804.0,84977.65,82052.78,83183.45,6185.46808408,518722950.6207404
BTC-USDT,2025-03-04 15:00:00,83201.41,83373.42,81483.51,82997.33,4923.21736202,406477425.8566868
BTC-USDT,2025-03-04 16:00:00,82985.06,83825.72,81998.78,83572.03,2365.78229273,195929532.45223
BTC-USDT,2025-03-04 17:00:00,83555.37,85541.56,83406.37,85439.39,2988.04324016,253008067.84257346
BTC-USDT,2025-03-04 18:00:00,85443.89,86936.67,85148.68,86781.6,2551.25152833,219179156.19548884
BTC-USDT,2025-03-04 19:00:00,86764.24,88493.31,86537.71,88215.43,4429.34592818,388694290.2940366
BTC-USDT,2025-03-04 20:00:00,88206.19,88840.03,86678.03,86776.52,2617.38218878,230048158.89262128
BTC-USDT,2025-03-04 21:00:00,86825.27,88970.42,86582.27,87492.04,2716.58344463,238509517.15451515
BTC-USDT,2025-03-04 22:00:00,87517.49,87970.36,87416.0,87444.75,678.1685003599999,59460709.36093852
BTC-USDT,2025-03-04 23:00:00,87486.0,87747.3,87088.39,87267.08,646.7448945499999,56531960.94911824
BTC-USDT,2025-03-05 00:00:00,87281.98,87281.98,86334.53,86794.58,1616.36291539,140350778.9600411
BTC-USDT,2025-03-05 01:00:00,86800.36,87794.52,86598.16,87637.48,1154.63564664,100715824.795095
BTC-USDT,2025-03-05 02:00:00,87643.11,87888.88,87028.28,87473.63,1149.20703635,100478471.38852271
BTC-USDT,2025-03-05 03:00:00,87466.55,87899.84,86777.0,86837.76,1039.98571781,91048821.18301873
BTC-USDT,2025-03-05 04:00:00,86843.4,87398.67,86722.81,86887.99,1931.99430199,168189096.03563583
BTC-USDT,2025-03-05 05:00:00,86915.94,87245.0,86838.23,87151.51,695.51035233,60549189.3230695
BTC-USDT,2025-03-05 06:00:00,87145.98,87588.6,86995.49,87496.59,558.61113438,48761106.36985536
BTC-USDT,2025-03-05 07:00:00,87490.12,87727.27,87351.03,87622.86,764.9758704,66977603.22358848
BTC-USDT,2025-03-05 08:00:00,87619.49,87924.68,87594.14,87730.55,614.6083241800001,53937335.25618911
BTC-USDT,2025-03-05 09:00:00,87760.0,88829.68,87662.14,88485.66,1455.43200634,128644735.7393127
BTC-USDT,2025-03-05 10:00:00,88469.01,90660.0,88363.13,89913.84,3407.6339099799998,305662106.31198573
BTC-USDT,2025-03-05 11:00:00,89926.07,90127.0,89561.98,89830.57,1358.84824987,122079030.80006862
BTC-USDT,2025-03-05 12:00:00,89814.26,90933.82,89814.26,90364.18,2286.93833434,206817718.06375244
BTC-USDT,2025-03-05 13:00:00,90355.97,90588.0,89103.52,89445.44,3284.12529362,294749775.70212084
BTC-USDT,2025-03-05 14:00:00,89473.92,89844.29,88157.25,88518.2,3404.3787249899997,303338132.0827346
BTC-USDT,2025-03-05 15:00:00,88519.93,89550.72,87905.68,88347.13,3525.16652779,312407364.07728857
BTC-USDT,2025-03-05 16:00:00,88344.25,89480.0,87580.6,88947.64,3331.7810981899997,293774498.2989068
BTC-USDT,2025-03-05 17:00:00,88926.53,90481.8,88785.63,89669.56,2153.0488175,192967330.40973765
BTC-USDT,2025-03-05 18:00:00,89687.99,89943.4,88871.32,89686.37,1602.95538441,143213545.4697494
BTC-USDT,2025-03-05 19:00:00,89712.0,90152.0,89472.26,89734.07,936.89301803,84162223.478749
BTC-USDT,2025-03-05 20:00:00,89750.0,90580.39,89660.43,90465.83,940.576043,84812745.2806806
BTC-USDT,2025-03-05 21:00:00,90499.64,90700.0,89932.13,90371.75,682.82174516,61621640.34588118
BTC-USDT,2025-03-05 22:00:00,90377.54,90540.59,90014.41,90445.59,560.54664421,50588200.87249476
BTC-USDT,2025-03-05 23:00:00,90449.46,91016.53,90296.04,90609.77,804.5342356900001,72939096.54103068
BTC-USDT,2025-03-06 00:00:00,90606.01,90822.14,89982.77,90047.42,863.2013142,78026826.69901821
BTC-USDT,2025-03-06 01:00:00,90046.34,91903.01,90046.34,91021.84,1951.52353346,177727393.43247008
BTC-USDT,2025-03-06 02:00:00,91057.19,92000.0,90999.77,91794.2,1629.4251700300001,149074431.6590186
BTC-USDT,2025-03-06 03:00:00,91812.0,92025.0,91405.76,91605.43,989.0079701,90685555.81802498
BTC-USDT,2025-03-06 04:00:00,91605.01,92454.44,91524.38,92293.67,1030.87290925,94885106.97555651
BTC-USDT,2025-03-06 05:00:00,92287.45,92817.05,92124.0,92792.21,1150.17918983,106375222.95944053
BTC-USDT,2025-03-06 06:00:00,92737.98,92792.21,91773.6,91915.24,1479.3711402,136356377.2252709
BTC-USDT,2025-03-06 07:00:00,91916.0,91993.83,91258.48,91343.15,887.9758057,81364171.48418964
BTC-USDT,2025-03-06 08:00:00,91346.48,91590.99,91118.38,91185.72,1011.24490302,92409872.47975804
BTC-USDT,2025-03-06 09:00:00,91156.08,91186.07,90613.17,90729.37,1058.0381791099999,96153941.97818592
BTC-USDT,2025-03-06 10:00:00,90752.14,91667.5,90613.37,91283.97,1066.0730448,97229855.6482587
BTC-USDT,2025-03-06 11:00:00,91290.88,91606.53,90997.54,91339.57,801.6994844000001,73216851.69065061
BTC-USDT,2025-03-06 12:00:00,91350.0,91399.01,89828.26,90096.2,1666.5145730499999,150737465.1743015
BTC-USDT,2025-03-06 13:00:00,90102.02,90471.02,89450.06,89552.31,1543.2286842400001,139006926.95497665
BTC-USDT,2025-03-06 14:00:00,89569.13,90387.37,89106.85,89795.55,3052.6423709600003,273742448.4041846
BTC-USDT,2025-03-06 15:00:00,89803.99,91457.03,89612.79,90820.85,2316.77256958,210322247.22386557
BTC-USDT,2025-03-06 16:00:00,90820.69,91066.44,89207.74,89284.67,1959.0868952600001,176848191.01333168
BTC-USDT,2025-03-06 17:00:00,89316.02,89360.8,87982.35,88612.07,2573.83743479,228148402.48068956
BTC-USDT,2025-03-06 18:00:00,88628.01,88966.57,88132.56,88410.65,1214.62643138,107578334.17728099
BTC-USDT,2025-03-06 19:00:00,88428.41,89395.83,87825.28,88527.68,1597.1304545799999,141360856.31432033
BTC-USDT,2025-03-06 20:00:00,88526.18,89370.46,88461.22,89013.47,1252.0871115300001,111415911.65410687
BTC-USDT,2025-03-06 21:00:00,89045.44,89940.0,88946.09,89886.69,1028.89446252,92020589.88786076
BTC-USDT,2025-03-06 22:00:00,89939.0,90781.2,89510.22,90274.85,2025.22714503,182848757.02765512
BTC-USDT,2025-03-06 23:00:00,90313.66,90571.78,89889.24,89920.47,859.3348072,77567369.43469633
BTC-USDT,2025-03-07 00:00:00,89931.89,91283.02,84639.56,85532.6,10073.10961155,879563585.749226
BTC-USDT,2025-03-07 01:00:00,85529.22,88983.8,85200.0,88243.78,5438.28997428,474021762.71245956
BTC-USDT,2025-03-07 02:00:00,88263.85,88460.0,87235.0,87240.07,2085.44474097,183037470.19782066
BTC-USDT,2025-03-07 03:00:00,87235.0,87694.0,86768.45,86965.09,1414.9281110699999,123485586.39038174
BTC-USDT,2025-03-07 04:00:00,86991.25,87885.65,86857.14,87623.31,990.12436229,86591344.42029233
BTC-USDT,2025-03-07 05:00:00,87636.41,88450.0,87587.34,88184.86,1081.93946593,95365183.36086255
BTC-USDT,2025-03-07 06:00:00,88221.21,88357.52,87801.41,88164.8,1047.77225905,92264244.30243781
BTC-USDT,2025-03-07 07:00:00,88208.23,88612.96,88096.12,88313.65,890.01697071,78641299.4798059
BTC-USDT,2025-03-07 08:00:00,88365.18,88486.65,87985.3,88397.41,743.5711651,65565416.50758766
BTC-USDT,2025-03-07 09:00:00,88365.78,89704.0,88352.88,88889.18,1335.78944446,118957442.15446861
BTC-USDT,2025-03-07 10:00:00,88933.7,89285.27,88740.73,89163.94,633.35380959,56405972.33530558
BTC-USDT,2025-03-07 11:00:00,89263.4,89452.0,88802.88,88934.68,705.33789534,62851506.90499674
BTC-USDT,2025-03-07 12:00:00,88966.96,89332.93,88292.46,89040.75,1419.0992599899998,126035299.82562582
BTC-USDT,2025-03-07 13:00:00,89051.13,90346.13,88969.44,89131.71,3211.7098113899997,288203037.581504
BTC-USDT,2025-03-07 14:00:00,89135.98,91114.04,88645.79,90430.81,3445.7189342799998,310176141.2728614
BTC-USDT,2025-03-07 15:00:00,90440.74,90787.53,88022.47,88444.15,4553.41801277,405929710.33021116
BTC-USDT,2025-03-07 16:00:00,88457.99,88983.33,86613.51,87236.84,4596.65089928,402918666.8950777
BTC-USDT,2025-03-07 17:00:00,87237.37,88636.36,86530.67,87646.74,3620.9326052799997,316477700.30571383
BTC-USDT,2025-03-07 18:00:00,87685.99,89023.41,87505.13,88549.38,2049.04369628,180844099.67272848
BTC-USDT,2025-03-07 19:00:00,88589.33,88911.51,87315.94,87813.72,1585.511838,139812926.00098202
BTC-USDT,2025-03-07 20:00:00,87820.1,88511.0,86544.27,86994.86,2671.26346709,233761826.8002129
BTC-USDT,2025-03-07 21:00:00,86987.72,87373.13,85551.74,86316.68,3457.57385383,298691937.12908417
BTC-USDT,2025-03-07 22:00:00,86314.63,86850.56,85600.37,86791.32,1348.85103457,116226365.58640529
BTC-USDT,2025-03-07 23:00:00,86745.15,86836.0,85976.0,86771.36,1004.29857103,86791467.2500887
BTC-USDT,2025-03-08 00:00:00,86801.75,86897.25,86528.73,86724.85,788.46052485,68367481.71936278
BTC-USDT,2025-03-08 01:00:00,86726.8,86767.2,85218.47,86025.23,1418.27163254,121775314.88216034
BTC-USDT,2025-03-08 02:00:00,86105.99,86341.13,85943.25,86199.46,726.9564657200001,62629249.038184725
BTC-USDT,2025-03-08 03:00:00,86180.19,86199.46,85456.0,85914.23,562.2195963300001,48262536.890207894
BTC-USDT,2025-03-08 04:00:00,85919.12,86500.0,85653.66,86442.05,649.72016449,56011383.077160314
BTC-USDT,2025-03-08 05:00:00,86444.53,86462.7,86019.11,86276.75,306.00676615,26381698.110151015
BTC-USDT,2025-03-08 06:00:00,86279.12,86662.0,86270.0,86472.51,580.31271416,50173382.41465425
BTC-USDT,2025-03-08 07:00:00,86465.0,86539.68,86099.32,86186.39,471.69587147,40743658.51464112
BTC-USDT,2025-03-08 08:00:00,86197.14,86326.26,86035.15,86035.15,451.30970752,38878756.6718503
BTC-USDT,2025-03-08 09:00:00,86071.57,86470.32,85828.2,85927.35,501.64286377,43232768.74213878
BTC-USDT,2025-03-08 10:00:00,85943.28,86264.0,85927.35,86138.03,374.17653487,32228537.933149546
BTC-USDT,2025-03-08 11:00:00,86123.19,86138.03,85762.72,85940.21,464.22188461,39870910.95697301
BTC-USDT,2025-03-08 12:00:00,85955.88,86411.17,85808.82,86212.86,654.26024276,56355832.12680746
BTC-USDT,2025-03-08 13:00:00,86209.72,86537.84,86124.55,86324.41,831.58123796,71791957.06824923
BTC-USDT,2025-03-08 14:00:00,86327.96,86626.32,86205.33,86325.35,508.41993373,43928695.67772791
BTC-USDT,2025-03-08 15:00:00,86361.69,86627.51,86200.0,86387.2,469.72875168,40600300.77766512
BTC-USDT,2025-03-08 16:00:00,86400.0,86450.97,85818.7,86137.7,589.10910238,50716490.656959265
BTC-USDT,2025-03-08 17:00:00,86148.09,86160.5,85661.76,85951.98,847.5314864300001,72797781.52904345
BTC-USDT,2025-03-08 18:00:00,85943.08,86090.81,85869.44,86040.22,217.14599897,18678162.35218922
BTC-USDT,2025-03-08 19:00:00,86044.02,86500.0,85800.0,86218.42,592.9226969199999,51128603.37001051
BTC-USDT,2025-03-08 20:00:00,86233.52,86370.34,86185.0,86286.95,194.32117562000002,16765893.27911695
BTC-USDT,2025-03-08 21:00:00,86281.39,86500.0,86192.65,86201.53,222.74771901999998,19237017.02039588
BTC-USDT,2025-03-08 22:00:00,86228.16,86382.58,85852.12,86368.39,404.26688126,34797250.709028035
BTC-USDT,2025-03-08 23:00:00,86350.0,86400.0,86066.17,86207.02,334.12895424,28819559.255231973
BTC-USDT,2025-03-09 00:00:00,86222.45,86468.02,86116.6,86428.5,356.3627115,30771583.34904414
BTC-USDT,2025-03-09 01:00:00,86416.12,86511.76,86093.75,86197.8,261.60491133,22580576.679372862
BTC-USDT,2025-03-09 02:00:00,86198.39,86276.42,86000.01,86000.79,286.35064731999995,24671331.044617534
BTC-USDT,2025-03-09 03:00:00,86003.33,86217.45,85939.85,86128.81,335.36683372,28867644.46325969
BTC-USDT,2025-03-09 04:00:00,86115.71,86128.81,85939.3,86084.88,298.57703835,25685095.78024002
BTC-USDT,2025-03-09 05:00:00,86053.74,86158.83,85938.14,86026.78,224.78700118,19342388.10188105
BTC-USDT,2025-03-09 06:00:00,86034.01,86048.0,85796.04,85889.28,415.44015747000003,35697789.96168231
BTC-USDT,2025-03-09 07:00:00,85910.0,86156.17,85846.91,86008.51,459.75995799,39546037.24386438
BTC-USDT,2025-03-09 08:00:00,86004.61,86098.0,85777.0,85791.26,300.92807421,25857526.467677623
BTC-USDT,2025-03-09 09:00:00,85792.0,85891.64,85382.39,85540.62,475.52910661000004,40752915.753395066
BTC-USDT,2025-03-09 10:00:00,85564.0,85620.0,84707.3,84828.05,1276.70612093,108707154.60222638
BTC-USDT,2025-03-09 11:00:00,84844.1,85098.38,84625.01,85061.15,956.7270853800001,81205784.1255702
BTC-USDT,2025-03-09 12:00:00,85024.01,85061.15,84240.36,84550.4,1405.1781756599999,118762018.60410991
BTC-USDT,2025-03-09 13:00:00,84599.99,84700.0,83477.06,83494.22,1435.20842889,120693986.20853803
BTC-USDT,2025-03-09 14:00:00,83489.95,83820.47,83000.0,83605.31,1933.83678622,161308955.89543015
BTC-USDT,2025-03-09 15:00:00,83602.57,83768.34,82711.5,83093.2,2030.70375855,169064399.49234653
BTC-USDT,2025-03-09 16:00:00,83080.41,83758.22,82315.64,82485.97,2351.71474228,195067007.8417315
BTC-USDT,2025-03-09 17:00:00,82496.01,82944.0,82212.48,82374.43,1445.7864847399999,119264176.47335617
BTC-USDT,2025-03-09 18:00:00,82366.0,83340.58,82264.0,82663.05,1515.29367896,125463017.96202284
BTC-USDT,2025-03-09 19:00:00,82670.0,82988.11,82322.67,82574.14,1061.11982591,87692766.08278814
BTC-USDT,2025-03-09 20:00:00,82640.86,83539.66,82574.14,83050.22,886.42001007,73695843.22819355
BTC-USDT,2025-03-09 21:00:00,83083.15,83090.02,81555.0,81807.1,1714.96667828,140888300.29992372
BTC-USDT,2025-03-09 22:00:00,81845.11,82066.23,80174.44,80317.6,2562.00862933,207850198.60939682
BTC-USDT,2025-03-09 23:00:00,80358.19,81042.41,79975.45,80698.84,2592.14365166,208754891.02429688
BTC-USDT,2025-03-10 00:00:00,80734.37,81500.0,80037.62,81267.94,2175.29846598,175736523.16745827
BTC-USDT,2025-03-10 01:00:00,81292.0,81888.0,80802.59,81758.68,1728.58109657,140864742.59645295
BTC-USDT,2025-03-10 02:00:00,81766.01,82746.46,81525.68,82178.06,1776.67228757,146179539.87631828
BTC-USDT,2025-03-10 03:00:00,82198.12,82333.37,81784.69,82048.25,1089.00842904,89371356.26923499
BTC-USDT,2025-03-10 04:00:00,82047.49,82659.14,82004.0,82625.09,652.0937499400001,53744722.19378608
BTC-USDT,2025-03-10 05:00:00,82634.05,82797.95,82124.35,82288.75,768.19542701,63321891.74249246
BTC-USDT,2025-03-10 06:00:00,82308.52,82425.71,81963.75,82311.23,727.39593025,59780632.79893698
BTC-USDT,2025-03-10 07:00:00,82332.67,82687.5,82048.44,82321.21,747.2221298100001,61535467.22558613
BTC-USDT,2025-03-10 08:00:00,82318.77,82391.75,81151.0,81350.34,1269.54283111,103745699.61889969
BTC-USDT,2025-03-10 09:00:00,81350.46,84123.46,81325.32,82494.48,3198.7878976399998,265397212.39141798
BTC-USDT,2025-03-10 10:00:00,82514.26,82683.99,81625.93,82284.75,983.48505957,80764866.51034737
BTC-USDT,2025-03-10 11:00:00,82288.19,83826.02,82065.73,83539.15,1388.6850128800002,115165852.2079396
BTC-USDT,2025-03-10 12:00:00,83582.0,83771.94,82634.16,83245.23,1852.65770023,154168748.69272482
BTC-USDT,2025-03-10 13:00:00,83248.12,83321.0,81409.89,81514.5,2240.2360915,184443251.76495245
BTC-USDT,2025-03-10 14:00:00,81528.94,81528.94,79166.51,79829.0,6338.84177318,507202659.9195869
BTC-USDT,2025-03-10 15:00:00,79847.08,81118.32,79545.9,80035.83,2969.62624717,238493848.49671417
BTC-USDT,2025-03-10 16:00:00,80043.85,80250.0,78956.07,78986.24,2491.1063142999997,198023373.75336888
BTC-USDT,2025-03-10 17:00:00,79009.98,79327.98,78188.98,78440.6,4167.1509141199995,327884158.1065859
BTC-USDT,2025-03-10 18:00:00,78459.91,79147.05,77482.3,77621.77,3397.82289742,265812609.42534587
BTC-USDT,2025-03-10 19:00:00,77655.26,79533.57,77436.65,79054.11,3806.3855101999998,298737205.61229396
BTC-USDT,2025-03-10 20:00:00,79060.84,79729.73,78399.42,79314.24,1796.16543736,141958323.39317143
BTC-USDT,2025-03-10 21:00:00,79304.98,79886.03,78953.52,79516.28,1099.8664542800002,87429608.99173425
BTC-USDT,2025-03-10 22:00:00,79565.81,79845.42,79189.19,79510.15,902.81882472,71724995.72245556
BTC-USDT,2025-03-10 23:00:00,79502.36,79708.0,78449.98,78589.28,1419.43889675,112178029.4562715
BTC-USDT,2025-03-11 00:00:00,78595.86,79235.77,76568.32,77656.42,5306.10744886,411130745.4117235
BTC-USDT,2025-03-11 01:00:00,77673.6,79130.93,76788.85,79112.11,3258.51227641,254087125.96234247
BTC-USDT,2025-03-11 02:00:00,79130.66,79650.0,78917.76,79380.58,1784.54056355,141476066.58121273
BTC-USDT,2025-03-11 03:00:00,79354.53,79938.27,79279.9,79527.49,969.9314631999999,77187272.17340209
BTC-USDT,2025-03-11 04:00:00,79522.29,80251.34,79439.9,79743.46,1279.28355358,102240331.42418839
BTC-USDT,2025-03-11 05:00:00,79759.91,80457.0,79717.09,80233.77,1413.59067701,113283514.22149771
BTC-USDT,2025-03-11 06:00:00,80261.78,80547.79,80091.18,80132.24,734.16490627,58966972.67098925
BTC-USDT,2025-03-11 07:00:00,80099.33,80614.89,80088.0,80432.9,1185.01534562,95250985.33234333
BTC-USDT,2025-03-11 08:00:00,80424.95,81525.62,80325.22,81130.68,2048.9338671,165862385.12002653
BTC-USDT,2025-03-11 09:00:00,81131.16,81900.05,81129.98,81459.41,1368.5960143,111562579.40651602
BTC-USDT,2025-03-11 10:00:00,81460.39,81886.31,81269.85,81790.33,1049.36822345,85685331.05722736
BTC-USDT,2025-03-11 11:00:00,81808.26,82092.34,81400.0,81713.59,1191.48004286,97434727.70478454
BTC-USDT,2025-03-11 12:00:00,81720.34,81909.69,81017.0,81257.35,1871.73070787,152451862.27385
BTC-USDT,2025-03-11 13:00:00,81225.5,82225.21,80536.33,80889.61,4742.14994069,385089554.04845273
BTC-USDT,2025-03-11 14:00:00,80898.49,81374.92,79054.97,79751.06,6737.62190829,540105689.1386577
BTC-USDT,2025-03-11 15:00:00,79773.04,81666.0,79635.6,81192.64,3632.37218695,293978231.3406604
BTC-USDT,2025-03-11 16:00:00,81232.24,81913.88,80609.96,81266.77,2239.99005158,182087793.19276315
BTC-USDT,2025-03-11 17:00:00,81386.8,81727.27,80777.75,81293.99,1589.73937765,129205712.59637088
BTC-USDT,2025-03-11 18:00:00,81305.57,83470.01,81286.23,83285.35,2820.76384009,233220714.09398472
BTC-USDT,2025-03-11 19:00:00,83280.94,83631.08,82846.31,83095.69,1592.5116849800002,132532604.83682835
BTC-USDT,2025-03-11 20:00:00,83104.01,83179.16,82586.84,82785.25,859.9369025,71268425.82069619
BTC-USDT,2025-03-11 21:00:00,82799.68,83265.38,82785.25,83126.06,583.15129519,48466180.54788268
BTC-USDT,2025-03-11 22:00:00,83110.72,83309.02,82981.3,83191.96,581.02933675,48311217.24070131
BTC-USDT,2025-03-11 23:00:00,83133.48,83191.96,82550.52,82884.18,787.95965986,65246879.78040614
BTC-USDT,2025-03-12 00:00:00,82932.99,83142.11,82604.95,82762.06,673.81969393,55833418.53345435
BTC-USDT,2025-03-12 01:00:00,82765.52,83783.26,82752.58,83307.7,1285.45204392,107127840.27471682
BTC-USDT,2025-03-12 02:00:00,83313.6,83330.04,82217.01,82422.41,1813.1083938299998,149988925.28908676
BTC-USDT,2025-03-12 03:00:00,82430.79,82620.01,82100.61,82137.27,1013.06123628,83436298.30106875
BTC-USDT,2025-03-12 04:00:00,82127.72,82180.0,81611.26,81778.96,1168.76499325,95677813.43429117
BTC-USDT,2025-03-12 05:00:00,81811.05,82048.93,81611.25,81975.27,739.6654229,60541509.411544874
BTC-USDT,2025-03-12 06:00:00,81987.43,81987.44,81269.82,81448.57,787.22881884,64251366.15976521
BTC-USDT,2025-03-12 07:00:00,81425.98,82541.47,81328.12,82438.9,1429.98674831,117152601.73718183
BTC-USDT,2025-03-12 08:00:00,82447.79,82841.82,82000.29,82683.52,1609.14953555,132744887.9747238
BTC-USDT,2025-03-12 09:00:00,82689.67,82933.32,82219.48,82653.92,1201.37201925,99167374.1426501
BTC-USDT,2025-03-12 10:00:00,82680.06,82771.05,82106.0,82474.64,1132.21296126,93264054.05973086
BTC-USDT,2025-03-12 11:00:00,82492.67,83076.79,82430.01,83026.31,1022.73324626,84636310.7258594
BTC-USDT,2025-03-12 12:00:00,83004.45,84539.85,82863.39,84039.7,3719.99228401,311792328.69109446
BTC-USDT,2025-03-12 13:00:00,84069.0,84217.12,82350.05,82680.63,3436.25820641,286638243.10524315
BTC-USDT,2025-03-12 14:00:00,82686.27,82922.6,81515.34,81519.91,2129.86413999,174904785.15450206
BTC-USDT,2025-03-12 15:00:00,81535.72,82013.4,80598.32,81725.7,2834.57882623,230323166.59932
BTC-USDT,2025-03-12 16:00:00,81738.97,82287.52,81626.64,81957.0,1350.64889947,110713636.74468364
BTC-USDT,2025-03-12 17:00:00,81970.76,82884.51,81774.63,81831.46,1218.57827408,100431404.93896197
BTC-USDT,2025-03-12 18:00:00,81844.41,82803.76,81723.0,82615.7,860.62962865,70939271.8643451
BTC-USDT,2025-03-12 19:00:00,82628.68,83165.46,82487.85,82900.57,868.37368887,71936745.2765142
BTC-USDT,2025-03-12 20:00:00,82915.93,83189.23,82707.67,83117.12,592.63097262,49202192.86186589
BTC-USDT,2025-03-12 21:00:00,83124.95,83321.51,82852.29,83011.64,392.18986349000005,32607947.364881188
BTC-USDT,2025-03-12 22:00:00,83093.69,83693.0,83011.64,83658.45,617.60287634,51545085.637098856
BTC-USDT,2025-03-12 23:00:00,83651.15,83887.26,83409.09,83652.51,686.3046887200001,57391118.93673277
BTC-USDT,2025-03-13 00:00:00,83680.12,84009.29,83438.67,83458.19,1201.13931783,100566126.88311517
BTC-USDT,2025-03-13 01:00:00,83444.88,84233.19,83312.92,83982.98,958.6288953999999,80335967.25225556
BTC-USDT,2025-03-13 02:00:00,83919.68,84336.33,83743.14,83793.35,910.21584246,76441053.48352098
BTC-USDT,2025-03-13 03:00:00,83785.58,84199.54,83649.93,83722.08,528.14193,44316215.1662617
ETH-USDT,2024-12-19 20:00:00,3439.44,3442.2,3326.8,3381.53,127625.66787659,429899477.69890964
ETH-USDT,2024-12-19 21:00:00,3381.47,3453.77,3350.0,3420.01,51344.35521481,175297486.11869624
ETH-USDT,2024-12-19 22:00:00,3419.07,3465.14,3404.07,3455.86,28250.70694898,96933128.0734409
ETH-USDT,2024-12-19 23:00:00,3459.41,3459.78,3415.63,3416.96,23381.17096993,80336946.04104553
