timestamp,price
2024-09-09,2359.01
2024-09-10,2388.62
2024-09-11,2340.57
2024-09-12,2362.12
2024-09-13,2439.69
2024-09-14,2418.29
2024-09-15,2316.31
2024-09-16,2295.6
2024-09-17,2342.11
2024-09-18,2375.16
2024-09-19,2465.41
2024-09-20,2561.68
2024-09-21,2613.46
2024-09-22,2581.13
2024-09-23,2647.55
2024-09-24,2653.59
2024-09-25,2580.9
2024-09-26,2632
2024-09-27,2694.88
2024-09-28,2675.49
2024-09-29,2657.96
2024-09-30,2602.63
2024-10-01,2447.79
2024-10-02,2364
2024-10-03,2349.61
2024-10-04,2414.69
2024-10-05,2414.81
2024-10-06,2440.02
2024-10-07,2422.48
2024-10-08,2440.59
2024-10-09,2370.7
2024-10-10,2386.23
2024-10-11,2439.49
2024-10-12,2476.61
2024-10-13,2469.16
2024-10-14,2630.19
2024-10-15,2607.67
2024-10-16,2611.32
2024-10-17,2605.76
2024-10-18,2642.45
2024-10-19,2648.83
2024-10-20,2747.38
2024-10-21,2666.91
2024-10-22,2623.15
2024-10-23,2524.63
2024-10-24,2535.95
2024-10-25,2440.44
2024-10-26,2482.5
2024-10-27,2508.22
2024-10-28,2567.46
2024-10-29,2639.47
2024-10-30,2659.35
2024-10-31,2518.65
2024-11-01,2511.73
2024-11-02,2494.56
2024-11-03,2457.71
2024-11-04,2398.51
2024-11-05,2422.7
2024-11-06,2722.22
2024-11-07,2895.47
2024-11-08,2961.94
2024-11-09,3126.85
2024-11-10,3184.01
2024-11-11,3373.14
2024-11-12,3244.34
2024-11-13,3187.67
2024-11-14,3058.96
2024-11-15,3090.45
2024-11-16,3133.52
2024-11-17,3076.78
2024-11-18,3208.13
2024-11-19,3108.11
2024-11-20,3070.6
2024-11-21,3356.72
2024-11-22,3328
2024-11-23,3394.59
2024-11-24,3361.63
2024-11-25,3415.59
2024-11-26,3325.66
2024-11-27,3654.21
2024-11-28,3579.79
2024-11-29,3592.64
2024-11-30,3703.88
2024-12-01,3709
2024-12-02,3644.64
2024-12-03,3615.37
2024-12-04,3839.42
2024-12-05,3786.4
2024-12-06,4000.25
2024-12-07,3997.43
2024-12-08,4005.45
2024-12-09,3712.4
2024-12-10,3628.28
2024-12-11,3831.99
2024-12-12,3881.58
2024-12-13,3907.13
2024-12-14,3870.36
2024-12-15,3960.22
2024-12-16,3986.22
2024-12-17,3892.45
2024-12-18,3627.74
2024-12-19,3417.21
2024-12-20,3472.2
2024-12-21,3339.1
2024-12-22,3281.88
2024-12-23,3422.11
2024-12-24,3493.7
2024-12-25,3497.25
2024-12-26,3334.85
2024-12-27,3333.18
2024-12-28,3404
2024-12-29,3356.66
2024-12-30,3361.32
2024-12-31,3337.53
2025-01-01,3360.39
2025-01-02,3456.14
2025-01-03,3609.68
2025-01-04,3657.06
2025-01-05,3636
2025-01-06,3687.14
2025-01-07,3380.78
2025-01-08,3327.31
2025-01-09,3219.78
2025-01-10,3267.16
2025-01-11,3283.46
2025-01-12,3267.34
2025-01-13,3137.79
2025-01-14,3225.4
2025-01-15,3451.2
2025-01-16,3308.31
2025-01-17,3379
